Coil 1 current	Coil 2 current	Bias Voltage	Value3	MDX 2 Current	MDX 2 Power	MDX 2 Voltage	MDX 1 Current		
Value10		Value11	Value12	Value13			MDX 1 Power	MDX 1 Voltage	N2 Flow (SCCM)	AR Flow (SCCM)
1,400180006E+1	-7,966804979E-3	-6,769180701E-3	1,123981543E-1	-1,584285831E-1	-4,821491529E+0	-1,268291549E-1	-6,546020898E-2	-1,016108573E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579750882E+0	2,521821077E+0	4,992733204E+0	0,000000000E+0	0,000000000E+0	-1,235437467E-1	2,445831445E-1	-7,561645959E-1	-3,489971369E-1
1,500086355E+1	-7,515526266E-3	-8,068466667E-3	1,158199379E-1	5,257149056E-2	-4,915590579E+0	-1,200723720E-1	-9,447098341E-2	-9,878044717E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579739724E+0	2,537414988E+0	4,992679894E+0	0,000000000E+0	0,000000000E+0	-1,292467194E-1	1,881981008E-1	-7,791500556E-1	-3,431949820E-1
1,599889994E+1	-7,560158226E-3	-7,518005819E-3	1,097202366E-1	3,032865705E-1	-4,597091949E+0	-1,567697618E-1	2,648163000E-2	-9,449825850E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579825269E+0	2,561086044E+0	4,992817509E+0	0,000000000E+0	0,000000000E+0	-1,288747864E-1	1,010170043E-1	-7,794228065E-1	-3,406658376E-1
1,698296165E+1	-7,634544828E-3	-4,535103115E-3	1,118030615E-1	2,142557272E-1	-4,813804913E+0	-1,353836140E-1	3,734207376E-2	-9,754562959E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579819070E+0	2,563754044E+0	4,992492687E+0	0,000000000E+0	0,000000000E+0	-1,299285966E-1	1,703453165E-1	-7,619667507E-1	-3,535347196E-1
1,800199986E+1	-9,008217395E-3	-8,115578181E-3	1,116542883E-1	2,017302633E-1	-4,731731697E+0	-1,449918833E-1	7,230377628E-2	-9,671621899E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579861222E+0	2,564894638E+0	4,992501366E+0	0,000000000E+0	0,000000000E+0	-1,060628954E-1	1,285400467E-1	-7,775631414E-1	-3,373432360E-1
1,900006342E+1	-8,328819771E-3	-7,699013215E-3	1,069679324E-1	1,658846000E-1	-5,315666516E+0	-1,454258052E-1	-2,677917640E-3	-1,003971160E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579693853E+0	2,566800175E+0	4,992714607E+0	0,000000000E+0	0,000000000E+0	-1,009798110E-1	1,731720074E-1	-7,742405399E-1	-3,414592946E-1
1,999216223E+1	-8,249474063E-3	-3,873062365E-3	1,050338808E-1	3,286449628E-1	-5,496178001E+0	-1,298666078E-1	-1,279449539E-2	-1,000846922E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579705011E+0	2,580386888E+0	4,992580711E+0	0,000000000E+0	0,000000000E+0	-1,219320370E-1	2,216720713E-1	-7,769184576E-1	-3,523941250E-1
2,100820017E+1	-7,778358923E-3	-8,256912724E-3	1,146297523E-1	2,239049091E-1	-4,634657182E+0	-1,480293362E-1	5,028534235E-2	-9,402714336E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579800473E+0	2,584414922E+0	4,992629063E+0	0,000000000E+0	0,000000000E+0	-1,424503411E-1	6,188965213E-2	-7,745380863E-1	-3,440132346E-1
2,200726414E+1	-7,748604283E-3	-7,096481746E-3	1,114311285E-1	1,477156727E-1	-5,077629392E+0	-1,397228324E-1	2,618408359E-2	-9,932594891E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579886018E+0	2,591377508E+0	4,992709648E+0	0,000000000E+0	0,000000000E+0	-1,276969986E-1	2,041168335E-1	-7,714138491E-1	-3,415336812E-1
2,300629997E+1	-8,529663594E-3	-4,299545544E-3	1,022815765E-1	1,885687940E-1	-5,416088427E+0	-1,224899365E-1	6,843567302E-3	-9,930859204E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579793035E+0	2,594776976E+0	4,992686092E+0	0,000000000E+0	0,000000000E+0	-1,201963496E-1	2,035217406E-1	-7,711410982E-1	-3,320369918E-1
2,400636387E+1	-8,544540915E-3	-5,740166053E-3	1,108360357E-1	1,838948359E-1	-4,903440768E+0	-1,421403970E-1	7,141113707E-2	-9,839859595E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579909574E+0	2,598247111E+0	4,992586910E+0	0,000000000E+0	0,000000000E+0	-1,322841723E-1	1,376152121E-1	-7,752571568E-1	-3,479557245E-1
2,499739981E+1	-8,123016842E-3	-8,683395903E-3	1,015377105E-1	1,463977901E-1	-4,775495814E+0	-1,257133559E-1	1,612701512E-1	-1,004256308E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579856263E+0	2,594268667E+0	4,992507565E+0	0,000000000E+0	0,000000000E+0	-1,234817578E-1	2,280693190E-1	-7,870102398E-1	-3,437652793E-1
2,599746275E+1	-7,770920263E-3	-7,034492912E-3	1,100921696E-1	1,287669259E-1	-4,761858270E+0	-1,413345421E-1	1,455001918E-1	-1,023162903E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579647981E+0	2,595799792E+0	4,992558395E+0	0,000000000E+0	0,000000000E+0	-1,197004390E-1	1,908760185E-1	-7,643223264E-1	-3,411369527E-1
2,701849985E+1	-7,974243639E-3	-4,344177505E-3	1,103153295E-1	5,400591219E-2	-4,913111026E+0	-1,465416042E-1	1,359787068E-1	-1,054355684E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579832708E+0	2,597043288E+0	4,992673695E+0	0,000000000E+0	0,000000000E+0	-1,193285060E-1	2,557411346E-1	-7,632065274E-1	-3,467903344E-1
2,801556492E+1	-8,110619075E-3	-8,822250892E-3	1,115055151E-1	-3,859028093E-1	-4,965553580E+0	-1,400327766E-1	4,016876460E-2	-1,055694643E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579847585E+0	2,595926249E+0	4,992779076E+0	0,000000000E+0	0,000000000E+0	-1,293706971E-1	2,990341365E-1	-7,600574946E-1	-3,483028619E-1
2,901566458E+1	-8,172607909E-3	-7,240295842E-3	1,136627265E-1	-4,399831080E-1	-4,842815688E+0	-1,425123300E-1	1,457977382E-2	-1,031742157E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579810392E+0	2,598757899E+0	4,992724525E+0	0,000000000E+0	0,000000000E+0	-1,169109414E-1	2,127456792E-1	-7,547016594E-1	-3,525428982E-1
3,000670004E+1	-5,767441140E-3	-6,307983774E-3	1,108360357E-1	-4,060033087E-1	-4,501629144E+0	-1,418924416E-1	1,785278427E-2	-1,007330955E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579739724E+0	2,599634421E+0	4,992709648E+0	0,000000000E+0	0,000000000E+0	-1,486492246E-1	2,371444843E-1	-7,941265580E-1	-3,381366931E-1
3,100676394E+1	-8,043671134E-3	-8,770180271E-3	1,137371131E-1	-3,725070222E-1	-4,492702752E+0	-1,358795247E-1	6,694794100E-2	-1,003537238E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579790555E+0	2,601711047E+0	4,992879498E+0	0,000000000E+0	0,000000000E+0	-1,205682826E-1	2,026291014E-1	-7,609005428E-1	-3,415336812E-1
3,200680017E+1	-8,199882996E-3	-7,669258575E-3	1,071167056E-1	-2,709383172E-1	-4,134283312E+0	-1,516866774E-1	5,236816718E-2	-9,982929825E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579692613E+0	2,601671374E+0	4,992512524E+0	0,000000000E+0	0,000000000E+0	-1,366233907E-1	1,987609982E-1	-7,806377876E-1	-3,356075487E-1
3,300686359E+1	-9,861183754E-3	-6,803894449E-3	1,163406441E-1	-2,435987618E-1	-4,182386648E+0	-1,594972706E-1	9,313202459E-2	-1,011769355E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579736005E+0	2,609124911E+0	4,992671215E+0	0,000000000E+0	0,000000000E+0	-1,079225604E-1	1,834373583E-1	-7,664547423E-1	-3,173580359E-1
3,402089977E+1	-9,432221021E-2	4,996622383E+0	1,174564432E-1	-2,682480018E-1	-4,472370414E+0	-1,502609342E-1	1,829910387E-1	-9,536858173E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579602109E+0	2,609741080E+0	4,992222416E+0	0,000000000E+0	0,000000000E+0	-7,932401176E+0	9,867995583E+2	-8,218727602E-1	-3,485260218E-1
3,502196550E+1	-1,224899365E-3	4,996654618E+0	1,208038402E-1	-3,194606971E-1	-3,722305520E+0	-3,428664412E+0	9,020144542E+2	-9,566984747E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579573594E+0	2,610067142E+0	4,992383587E+0	0,000000000E+0	0,000000000E+0	-7,435746636E+0	9,482088311E+2	-9,013424457E-1	-1,860160939E-1
3,601399994E+1	-8,750343844E-3	4,996483528E+0	1,196880412E-1	-2,821186234E-1	6,565609370E+0	2,655725637E+0	4,641241884E+2	1,462837306E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579497968E+0	2,605502284E+0	4,992564594E+0	0,000000000E+0	0,000000000E+0	5,540809962E+0	4,095906273E+2	8,600950754E+0	-3,074150269E-1
3,701206446E+1	-7,304764229E-3	4,996761238E+0	1,170101236E-1	-4,044920209E-1	-3,460836617E+0	-3,319812019E+0	9,477791741E+2	-9,777994739E+0	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579408704E+0	2,604837764E+0	4,992190182E+0	0,000000000E+0	0,000000000E+0	-7,794166076E+0	9,249735811E+2	2,712383432E-1	-2,130928167E-1
3,801216412E+1	-9,166908811E-3	4,996679413E+0	1,261596755E-1	-4,431532170E-1	8,687115233E+0	3,362398348E+0	4,950102491E+2	1,920066948E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579670297E+0	2,605884135E+0	4,992388546E+0	0,000000000E+0	0,000000000E+0	4,189763319E+0	5,781103479E+2	7,407888854E+0	-2,291851180E-1
3,901219988E+1	-8,266830937E-3	4,996733963E+0	1,162662575E-1	-3,603398538E-1	1,382028662E+1	3,811445463E+0	2,894044934E+2	2,726566477E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579587232E+0	2,605807269E+0	4,992428219E+0	0,000000000E+0	0,000000000E+0	7,427254166E+0	2,682874763E+2	4,989615166E+1	-2,438640740E-1
4,000926399E+1	-7,084083979E-3	4,996550476E+0	1,184978556E-1	-1,605300045E-1	1,418428506E+1	4,081034904E+0	2,865019282E+2	2,788034605E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579676496E+0	2,619960560E+0	4,992601788E+0	0,000000000E+0	0,000000000E+0	7,520423384E+0	2,645440450E+2	4,764652727E+1	-2,242260113E-1
4,100729990E+1	-2,496910244E-3	4,996790993E+0	1,248207167E-1	-9,078512733E-2	1,413295830E+1	4,010305644E+0	2,885747853E+2	2,866450481E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579380189E+0	2,609638179E+0	4,992515003E+0	0,000000000E+0	0,000000000E+0	7,635846593E+0	2,666047026E+2	4,796368694E+1	-2,076130037E-1
4,200936413E+1	-7,537842246E-3	4,996882736E+0	1,213989330E-1	-2,839336565E-2	1,452906695E+1	4,143829593E+0	2,877953625E+2	2,848845652E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579644262E+0	2,615113033E+0	4,992754280E+0	0,000000000E+0	0,000000000E+0	7,842951288E+0	2,654509664E+2	4,853648856E+1	-2,320613999E-1
4,301839972E+1	-9,476852982E-3	4,996733963E+0	1,177539896E-1	-3,189771842E-1	1,449931231E+1	4,049358609E+0	2,876199589E+2	2,987638652E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579545079E+0	2,608724464E+0	4,992391026E+0	0,000000000E+0	0,000000000E+0	7,754989133E+0	2,642561689E+2	4,897244364E+1	-2,162418494E-1
4,400146341E+1	-7,500648946E-3	4,996681893E+0	1,245231703E-1	-3,372081004E-1	1,951755640E+1	5,636024811E+0	2,891109639E+2	3,936923262E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579702531E+0	2,616661514E+0	4,992502605E+0	0,000000000E+0	0,000000000E+0	1,021445812E+1	2,630850262E+2	4,920666225E+1	-2,105636722E-1
4,501856470E+1	-9,938049909E-3	4,996642220E+0	1,243000105E-1	-4,336652061E-1	1,936555978E+1	5,520415635E+0	2,889615956E+2	3,850808373E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579571115E+0	2,607049525E+0	4,992347633E+0	0,000000000E+0	0,000000000E+0	1,048510137E+1	2,626260609E+2	4,938387593E+1	-2,131672033E-1
4,601660013E+1	-8,792496252E-3	4,996575272E+0	1,207294536E-1	-3,721561654E-1	1,989853978E+1	5,427990283E+0	2,887046643E+2	3,873223536E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579365312E+0	2,607002414E+0	4,992692291E+0	0,000000000E+0	0,000000000E+0	1,071600978E+1	2,624362263E+2	4,951420125E+1	-2,089519625E-1
4,701166439E+1	-7,552719566E-3	4,996515763E+0	1,116542883E-1	-1,029758515E-1	1,960719225E+1	5,633483269E+0	2,886882992E+2	3,847870102E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579535161E+0	2,608302939E+0	4,992379868E+0	0,000000000E+0	0,000000000E+0	1,070664946E+1	2,621230587E+2	4,963160811E+1	-2,113323338E-1
4,800869989E+1	-8,933830794E-3	4,996731484E+0	1,239280775E-1	-2,289495605E-1	1,918418045E+1	5,554881427E+0	2,895706731E+2	3,938225027E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579654180E+0	2,598700869E+0	4,992333996E+0	0,000000000E+0	0,000000000E+0	1,037283959E+1	2,622368702E+2	4,966681776E+1	-2,370948933E-1
4,901476431E+1	-6,635284819E-3	4,996424019E+0	1,170845102E-1	-1,811698068E-1	2,485591083E+1	7,196965647E+0	2,902294408E+2	4,697389883E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579714929E+0	2,604788173E+0	4,992404663E+0	0,000000000E+0	0,000000000E+0	1,257927016E+1	2,621944698E+2	4,966379271E+1	-2,176799904E-1
5,000579977E+1	-9,630585291E-3	4,996441376E+0	1,225147320E-1	-5,543115946E-1	2,513734014E+1	7,097659534E+0	2,902697584E+2	4,830182363E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579479371E+0	2,609079040E+0	4,992553436E+0	0,000000000E+0	0,000000000E+0	1,245659426E+1	2,627612957E+2	4,974274169E+1	-2,021083952E-1
5,102586555E+1	-7,607269741E-3	4,996282685E+0	1,254158095E-1	-5,896625870E-1	2,516300351E+1	7,057056848E+0	2,904613782E+2	4,935166653E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579587232E+0	2,604010833E+0	4,992361271E+0	0,000000000E+0	0,000000000E+0	1,330243190E+1	2,627285656E+2	4,976989280E+1	-2,142086157E-1
5,202489996E+1	-8,579254662E-3	4,996671974E+0	1,202087474E-1	9,307623464E-2	2,480991511E+1	6,982174336E+0	2,911457350E+2	5,326502164E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579790555E+0	2,609117473E+0	4,992307961E+0	0,000000000E+0	0,000000000E+0	1,369066797E+1	2,625205807E+2	4,978734885E+1	-2,137870916E-1
5,301696491E+1	-7,170868347E-3	4,996106636E+0	1,254158095E-1	-2,163001189E-1	2,514291913E+1	7,140431830E+0	2,906654951E+2	5,253578499E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579552518E+0	2,610388244E+0	4,992668736E+0	0,000000000E+0	0,000000000E+0	1,342907509E+1	2,620061229E+2	4,980301963E+1	-2,261104719E-1
5,401806498E+1	-7,763481603E-3	4,996518242E+0	1,211757732E-1	2,195731294E-1	2,982877909E+1	8,401656652E+0	2,921343329E+2	6,062198047E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579577314E+0	2,605784953E+0	4,992301762E+0	0,000000000E+0	0,000000000E+0	1,553681943E+1	2,626571545E+2	4,978085242E+1	-2,059517029E-1
5,501709986E+1	-7,552719566E-3	4,996329796E+0	1,292095261E-1	-3,283672528E-2	2,969575105E+1	8,705153984E+0	2,917171728E+2	5,856853834E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579564916E+0	2,623438133E+0	4,992242252E+0	0,000000000E+0	0,000000000E+0	1,589796638E+1	2,621360020E+2	4,980014335E+1	-2,277965681E-1
5,601716471E+1	-7,064247552E-3	4,996394264E+0	1,299533921E-1	-5,278386431E-1	3,005069912E+1	8,593450105E+0	2,914856817E+2	5,911180849E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579674016E+0	2,624263824E+0	4,992496407E+0	0,000000000E+0	0,000000000E+0	1,539232346E+1	2,618824924E+2	4,983210479E+1	-2,114563114E-1
5,701219988E+1	-7,979202746E-3	4,996099198E+0	1,220684124E-1	-6,141890892E-1	2,999590099E+1	8,434882667E+0	2,926035636E+2	6,010511757E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579705011E+0	2,623438133E+0	4,992260849E+0	0,000000000E+0	0,000000000E+0	1,531576725E+1	2,618774341E+2	4,981192123E+1	-2,079353456E-1
5,802526569E+1	-9,786797153E-3	4,996285164E+0	1,196136546E-1	-5,066012684E-1	2,917640860E+1	8,601694620E+0	2,921063635E+2	5,971384404E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579459535E+0	2,618488945E+0	4,992352592E+0	0,000000000E+0	0,000000000E+0	1,595524406E+1	2,619725002E+2	4,981943427E+1	-2,182006966E-1
5,902430010E+1	-9,402466381E-3	4,996691811E+0	1,275730209E-1	-3,894274944E-1	3,386078083E+1	1,005607665E+1	2,934051536E+2	6,977549969E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579524003E+0	2,611673892E+0	4,992436897E+0	0,000000000E+0	0,000000000E+0	1,844688525E+1	2,625171589E+2	4,986726486E+1	-2,236557140E-1
6,002636576E+1	-1,025047363E-2	4,996362030E+0	1,186466288E-1	-3,814048994E-1	3,390020573E+1	1,004684031E+1	2,934012855E+2	6,970706402E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579602109E+0	2,618284382E+0	4,992572033E+0	0,000000000E+0	0,000000000E+0	1,844279399E+1	2,626293339E+2	4,982042610E+1	-2,393760824E-1
6,104346752E+1	-7,552719566E-3	4,996384346E+0	1,155223915E-1	2,990118205E-1	3,428032126E+1	9,993653893E+0	2,933850692E+2	7,054552499E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579584752E+0	2,622453751E+0	4,992569553E+0	0,000000000E+0	0,000000000E+0	1,854619137E+1	2,626705441E+2	4,981702911E+1	-2,097454196E-1
6,201849985E+1	-9,045410695E-3	4,996282685E+0	1,225147320E-1	-5,466572134E-1	3,408939565E+1	1,005973399E+1	2,934838546E+2	6,945811686E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579517804E+0	2,614861358E+0	4,992569553E+0	0,000000000E+0	0,000000000E+0	1,846510997E+1	2,626721806E+2	4,984422981E+1	-2,273502485E-1
6,303256655E+1	-8,723068757E-3	4,996275246E+0	1,149272987E-1	-5,049610439E-2	3,483921259E+1	1,005365908E+1	2,937189163E+2	6,987195431E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579669057E+0	2,616694988E+0	4,992477810E+0	0,000000000E+0	0,000000000E+0	1,825484385E+1	2,627358555E+2	4,989074623E+1	-2,099437839E-1
6,403559971E+1	-7,756042943E-3	4,996406662E+0	1,244487837E-1	-5,489123672E-1	3,991361856E+1	1,139094421E+1	2,941186699E+2	7,992269992E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579417382E+0	2,619679130E+0	4,992748081E+0	0,000000000E+0	0,000000000E+0	2,093462115E+1	2,638579030E+2	4,988358032E+1	-2,067203645E-1
6,502966595E+1	-1,071167056E-2	4,995871079E+0	1,194648814E-1	-3,090701287E-1	3,901688808E+1	1,156736443E+1	2,941676163E+2	7,985934734E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579638063E+0	2,611434615E+0	4,992356312E+0	0,000000000E+0	0,000000000E+0	2,107496387E+1	2,636337018E+2	4,985838806E+1	-2,214489115E-1
6,601370001E+1	-8,755302951E-3	4,996233094E+0	1,121006079E-1	-3,327176292E-1	3,956362960E+1	1,140142032E+1	2,940149750E+2	8,004506588E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579455816E+0	2,618645157E+0	4,992523682E+0	0,000000000E+0	0,000000000E+0	2,103597290E+1	2,634752583E+2	4,986590110E+1	-2,203083170E-1
6,703276634E+1	-9,685135465E-3	4,996158707E+0	1,155223915E-1	-4,033774616E-1	3,899482006E+1	1,161850522E+1	2,944331764E+2	7,963469980E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579457055E+0	2,618062461E+0	4,992429459E+0	0,000000000E+0	0,000000000E+0	2,114067204E+1	2,634121785E+2	4,988325798E+1	-1,984138607E-1
6,804680014E+1	-7,689095002E-3	4,996401703E+0	1,186466288E-1	1,488376706E-1	3,954813239E+1	1,144251892E+1	2,946188454E+2	8,057246688E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579785596E+0	2,616868557E+0	4,992647659E+0	0,000000000E+0	0,000000000E+0	2,102828628E+1	2,634733243E+2	4,984951126E+1	-2,227630748E-1
6,903986692E+1	-7,376671277E-3	4,996218216E+0	1,191673350E-1	-1,003103316E-2	4,359265587E+1	1,318620284E+1	2,950560898E+2	9,041840139E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579485570E+0	2,619077839E+0	4,992423260E+0	0,000000000E+0	0,000000000E+0	2,382305287E+1	2,643902135E+2	4,987656318E+1	-2,109108097E-1
7,003996706E+1	-7,884979718E-3	4,996436417E+0	1,094970768E-1	-1,192342829E-1	4,398826861E+1	1,284080105E+1	2,953557191E+2	9,048584524E+1	0,000000000E+0	0,000000000E+0	0,000000000E+0	2,579693853E+0	2,610664714E+0	4,992736923E+0	0,000000000E+0	0,000000000E+0	2,375015400E+1	2,644281507E+2	4,988851463E+1	-2,192421090E-1
